avg time to send,Unnamed: 1
0.9411764705882353,
0.9411764705882353,
1.0,
1.0,
1.7058823529411764,
1.7058823529411764,
0.9411764705882353,
0.9411764705882353,
0.9411764705882353,
1.7647058823529411,
0.9411764705882353,
0.8823529411764706,
1.2941176470588236,
1.5294117647058822,
